ui_name,item_id,armor_type_id,noise,stab_def,slash_def,smash_def,max_status,charisma,conspicuousness,visibility,weight,name,category
ui_nm_batvat,40dac35d-5df7-e4b3-ba7c-ca2c9c706f93,7,52.85714,3.63,6.6000000000000005,11.0,40,5,49.0,63.0,2.0,Batwat,Head I
ui_nm_batvat_cer,4dcb6884-0be0-ca1b-32e6-e20ccbc58c8f,7,44.28571,3.63,6.6000000000000005,11.0,40,5,25.0,27.0,2.0,Batwat (Dark),Head I
ui_nm_cap,00000000-0000-0000-0000-000000000024,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4403dcbc-2050-0622-6232-b905c452bbb1,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4eaca32f-da3e-c71a-0934-061fcda24088,7,22.85714,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_cap,4f124bf4-8d53-052a-3c1b-9dc279cd5ca1,7,22.8571,1.0,1.0,1.0,40,10,40.0,52.0,1.0,Coif,Head I
ui_nm_pros_coif,441e44c2-718d-c0bb-4c52-32ce88adda98,7,18.57143,1.0395,1.8900000000000001,3.15,27,5,37.0,49.0,0.5,Coif (Padded),Head I
ui_nm_pros_coif,4f0f5d0b-cccb-6888-8eab-46cb73688caf,7,18.57143,1.0395,1.8900000000000001,3.15,27,5,31.0,32.99999999999999,0.5,Coif (Padded),Head I
ui_nm_pros_kukla,41be015c-6d05-d058-f5d8-62c17ac8c3a2,7,18.57143,2.8710000000000004,5.220000000000001,8.7,33,12,61.0,72.0,3.0,Coif (Padded),Head I
ui_nm_pros_kukla,42de552f-eaac-ee43-5e36-129615d2b4ab,7,0.0,2.8710000000000004,5.220000000000001,8.7,33,0,13.0,13.0,3.0,Coif (Padded),Head I
ui_nm_pros_kukla,44e9bb1f-35fb-9ccb-c0d0-482cd005b990,7,22.85714,2.8710000000000004,5.220000000000001,8.7,33,12,61.0,72.0,3.0,Coif (Padded),Head I
ui_nm_pros_kukla,4a8c97cb-9312-333e-2384-6a2a12aba398,7,5.7142859999999995,2.8710000000000004,5.220000000000001,8.7,33,10,40.0,46.0,3.0,Coif (Padded),Head I
ui_nm_pros_kukla_bar,4c159c35-5ccd-9eed-4b5b-85f24af989a6,7,14.285709999999998,2.8710000000000004,5.220000000000001,8.7,33,8,57.99999999999999,69.0,3.0,Coif (Quilted),Head I
ui_nm_pros_kukla_cer,4143839b-d46c-0c4f-6bb5-764c742bdba9,7,0.0,2.8710000000000004,5.220000000000001,8.7,33,0,21.999999999999996,24.0,3.0,Coif (Dark Padded),Head I
